Unnamed: 0,month,year,naics_Code,kind_of_business,industry,sales,category,total_records
8184,October,2011,Furniture & Electronics Stores (Combined),"Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,14865.0,Retail,1560
8185,October,2011,Furniture & Home Furnishings Stores,Furniture and home furnishings stores,Home Goods & Electronics,6967.0,Retail,1560
8186,October,2011,Furniture Stores,Furniture stores,Home Goods & Electronics,3741.0,Retail,1560
8187,October,2011,Home Furnishings Stores,Home furnishings stores,Home Goods & Electronics,3226.0,Retail,1560
8188,October,2011,Floor Covering Stores,Floor covering stores,Home Goods & Electronics,1302.0,Retail,1560
8189,October,2011,All Other Home Furnishings Stores,All other home furnishings stores,Home Goods & Electronics,1828.0,Retail,1560
8190,October,2011,Electronics & Appliance Stores,Electronics and appliance stores,Home Goods & Electronics,7898.0,Retail,1560
8191,October,2011,Household Appliance Stores,Household appliance stores,Home Goods & Electronics,1277.0,Retail,1560
8192,October,2011,Electronics Stores,Electronics stores,Home Goods & Electronics,6621.0,Retail,1560
8193,October,2011,Building Material & Garden Supply Stores,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,23077.0,Retail,624
8194,October,2011,Building Material & Supplies Dealers,Building mat. and supplies dealers,Home Goods & Building Supplies,19992.0,Retail,624
8195,October,2011,Paint & Wallpaper Stores,Paint and wallpaper stores,Home Goods & Building Supplies,740.0,Retail,624
8196,October,2011,Hardware Stores,Hardware stores,Home Goods & Building Supplies,1705.0,Retail,624
8197,October,2011,Food & Beverage Stores,Food and beverage stores,Food & Beverage,50887.0,Food,780
8198,October,2011,Grocery Stores,Grocery stores,Food & Beverage,45725.0,Food,780
8199,October,2011,Supermarkets & Grocery Stores,Supermarkets and other grocery (except convenience) stores,Food & Beverage,43751.0,Food,780
8200,October,2011,"Beer, Wine & Liquor Stores","Beer, wine, and liquor stores",Food & Beverage,3515.0,Food,780
8201,October,2011,Health & Personal Care Stores,Health and personal care stores,Health & Personal Care,22510.0,Retail,312
8202,October,2011,Pharmacies & Drug Stores,Pharmacies and drug stores,Health & Personal Care,19302.0,Retail,312
8203,October,2011,Gasoline Stations,Gasoline stations,Fuel & Gasoline,45115.0,Retail,312
8204,October,2011,Clothing & Clothing Accessories Stores,Clothing and clothing access. stores,Fashion & Accessories,18255.0,Retail,1248
8205,October,2011,Clothing Stores,Clothing stores,Fashion & Accessories,13793.0,Retail,1248
8206,October,2011,Men's Clothing Stores,Men's clothing stores,Fashion & Accessories,682.0,Retail,1248
8207,October,2011,Women's Clothing Stores,Women's clothing stores,Fashion & Accessories,3297.0,Retail,1248
8208,October,2011,Family Clothing Stores,Family clothing stores,Fashion & Accessories,7178.0,Retail,1248
8209,October,2011,Other Clothing Stores,Other clothing stores,Fashion & Accessories,1020.0,Retail,1248
8210,October,2011,Shoe Stores,Shoe stores,Fashion & Accessories,2287.0,Retail,1248
8211,October,2011,Jewelry Stores,Jewelry stores,Fashion & Accessories,2003.0,Retail,1248
8212,October,2011,"Sporting Goods, Hobby, Book & Music Stores","Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,5581.0,Retail,624
8213,October,2011,Sporting Goods Stores,Sporting goods stores,Sports & Recreation,2746.0,Retail,624
8214,October,2011,"Hobby, Toy & Game Stores","Hobby, toy, and game stores",Sports & Recreation,1252.0,Retail,624
8215,October,2011,Book Stores,Book stores,Sports & Recreation,751.0,Retail,624
8216,October,2011,General Merchandise Stores,General merchandise stores,General Merchandise,50877.0,Retail,936
8217,October,2011,Department Stores,Department stores,General Merchandise,14264.0,Retail,936
8218,October,2011,Department Stores (Except Discount),Department stores(excl. discount department stores),General Merchandise,4994.0,Retail,936
8219,October,2011,Discount Department Stores,Discount dept. stores,General Merchandise,9270.0,Retail,936
8220,October,2011,Other General Merchandise Stores,Other general merchandise stores,General Merchandise,36613.0,Retail,936
8221,October,2011,Warehouse Clubs & Supercenters,Warehouse clubs and superstores,Food & Beverage,32069.0,Food,780
8222,October,2011,All Other General Merchandise Stores,All other gen. merchandise stores,General Merchandise,4544.0,Retail,936
8223,October,2011,Miscellaneous Store Retailers,Miscellaneous store retailers,Miscellaneous,9270.0,Retail,468
8224,October,2011,"Office Supplies, Stationery & Gift Stores","Office supplies, stationery, and gift stores",Office Supplies & Gifts,2950.0,Retail,468
8225,October,2011,Office Supplies & Stationery Stores,Office supplies and stationery stores,Office Supplies & Gifts,1387.0,Retail,468
8226,October,2011,"Gift, Novelty & Souvenir Stores","Gift, novelty, and souvenir stores",Office Supplies & Gifts,1563.0,Retail,468
8227,October,2011,Used Merchandise Stores,Used merchandise stores,Miscellaneous,1186.0,Retail,468
8228,October,2011,Nonstore Retailers,Nonstore retailers,Miscellaneous,30717.0,Retail,468
8229,October,2011,Electronic Shopping & Mail-Order Houses,Electronic shopping and mail-order houses,Home Goods & Electronics,24090.0,Retail,1560
8230,October,2011,Fuel Dealers,Fuel dealers,Fuel & Gasoline,3067.0,Retail,312
8231,October,2011,Food Services & Drinking Places,Food services and drinking places,Restaurants & Bars,42415.0,Food,780
8232,October,2011,Drinking Places (Alcoholic Beverages),Drinking places,Restaurants & Bars,1742.0,Food,780
8233,October,2011,Restaurants & Other Eating Places,Restaurants and other eating places,Restaurants & Bars,36144.0,Food,780
8234,October,2011,Full-Service Restaurants,Full service restaurants,Restaurants & Bars,17991.0,Food,780
8235,October,2011,Limited-Service & Snack & Beverage Places,Limited service eating places,Restaurants & Bars,18153.0,Food,780
8236,November,2011,Motor Vehicle & Parts Dealers,Motor vehicle and parts dealers,Automotive,63968.0,Automotive,936
8237,November,2011,Motor Vehicle & Parts Dealers (Combined),Automobile and other motor vehicle dealers,Automotive,57102.0,Automotive,936
8238,November,2011,Automobile Dealers,Automobile dealers,Automotive,54192.0,Automotive,936
8239,November,2011,New Car Dealers,New car dealers,Automotive,48662.0,Automotive,936
8240,November,2011,Used Car Dealers,Used car dealers,Automotive,5530.0,Automotive,936
8241,November,2011,"Auto Parts, Accessories & Tire Stores","Automotive parts, acc., and tire stores",Automotive,6866.0,Automotive,936
8242,November,2011,Furniture & Electronics Stores (Combined),"Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,18124.0,Retail,1560
8243,November,2011,Furniture & Home Furnishings Stores,Furniture and home furnishings stores,Home Goods & Electronics,7931.0,Retail,1560
8244,November,2011,Furniture Stores,Furniture stores,Home Goods & Electronics,4126.0,Retail,1560
8245,November,2011,Home Furnishings Stores,Home furnishings stores,Home Goods & Electronics,3805.0,Retail,1560
8246,November,2011,Floor Covering Stores,Floor covering stores,Home Goods & Electronics,1263.0,Retail,1560
8247,November,2011,All Other Home Furnishings Stores,All other home furnishings stores,Home Goods & Electronics,2451.0,Retail,1560
8248,November,2011,Electronics & Appliance Stores,Electronics and appliance stores,Home Goods & Electronics,10193.0,Retail,1560
8249,November,2011,Household Appliance Stores,Household appliance stores,Home Goods & Electronics,1612.0,Retail,1560
8250,November,2011,Electronics Stores,Electronics stores,Home Goods & Electronics,8581.0,Retail,1560
8251,November,2011,Building Material & Garden Supply Stores,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,22372.0,Retail,624
8252,November,2011,Building Material & Supplies Dealers,Building mat. and supplies dealers,Home Goods & Building Supplies,19415.0,Retail,624
8253,November,2011,Paint & Wallpaper Stores,Paint and wallpaper stores,Home Goods & Building Supplies,667.0,Retail,624
8254,November,2011,Hardware Stores,Hardware stores,Home Goods & Building Supplies,1694.0,Retail,624
8255,November,2011,Food & Beverage Stores,Food and beverage stores,Food & Beverage,51352.0,Food,780
8256,November,2011,Grocery Stores,Grocery stores,Food & Beverage,46046.0,Food,780
8257,November,2011,Supermarkets & Grocery Stores,Supermarkets and other grocery (except convenience) stores,Food & Beverage,44156.0,Food,780
8258,November,2011,"Beer, Wine & Liquor Stores","Beer, wine, and liquor stores",Food & Beverage,3646.0,Food,780
8259,November,2011,Health & Personal Care Stores,Health and personal care stores,Health & Personal Care,22326.0,Retail,312
8260,November,2011,Pharmacies & Drug Stores,Pharmacies and drug stores,Health & Personal Care,19103.0,Retail,312
8261,November,2011,Gasoline Stations,Gasoline stations,Fuel & Gasoline,42976.0,Retail,312
8262,November,2011,Clothing & Clothing Accessories Stores,Clothing and clothing access. stores,Fashion & Accessories,20957.0,Retail,1248
8263,November,2011,Clothing Stores,Clothing stores,Fashion & Accessories,15816.0,Retail,1248
8264,November,2011,Men's Clothing Stores,Men's clothing stores,Fashion & Accessories,707.0,Retail,1248
8265,November,2011,Women's Clothing Stores,Women's clothing stores,Fashion & Accessories,3625.0,Retail,1248
8266,November,2011,Family Clothing Stores,Family clothing stores,Fashion & Accessories,8551.0,Retail,1248
8267,November,2011,Other Clothing Stores,Other clothing stores,Fashion & Accessories,1147.0,Retail,1248
8268,November,2011,Shoe Stores,Shoe stores,Fashion & Accessories,2499.0,Retail,1248
8269,November,2011,Jewelry Stores,Jewelry stores,Fashion & Accessories,2454.0,Retail,1248
8270,November,2011,"Sporting Goods, Hobby, Book & Music Stores","Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,6904.0,Retail,624
8271,November,2011,Sporting Goods Stores,Sporting goods stores,Sports & Recreation,3227.0,Retail,624
8272,November,2011,"Hobby, Toy & Game Stores","Hobby, toy, and game stores",Sports & Recreation,1964.0,Retail,624
8273,November,2011,Book Stores,Book stores,Sports & Recreation,797.0,Retail,624
8274,November,2011,General Merchandise Stores,General merchandise stores,General Merchandise,57197.0,Retail,936
8275,November,2011,Department Stores,Department stores,General Merchandise,18035.0,Retail,936
8276,November,2011,Department Stores (Except Discount),Department stores(excl. discount department stores),General Merchandise,6630.0,Retail,936
8277,November,2011,Discount Department Stores,Discount dept. stores,General Merchandise,11405.0,Retail,936
8278,November,2011,Other General Merchandise Stores,Other general merchandise stores,General Merchandise,39162.0,Retail,936
8279,November,2011,Warehouse Clubs & Supercenters,Warehouse clubs and superstores,Food & Beverage,34024.0,Food,780
8280,November,2011,All Other General Merchandise Stores,All other gen. merchandise stores,General Merchandise,5138.0,Retail,936
8281,November,2011,Miscellaneous Store Retailers,Miscellaneous store retailers,Miscellaneous,8918.0,Retail,468
8282,November,2011,"Office Supplies, Stationery & Gift Stores","Office supplies, stationery, and gift stores",Office Supplies & Gifts,2828.0,Retail,468
8283,November,2011,Office Supplies & Stationery Stores,Office supplies and stationery stores,Office Supplies & Gifts,1451.0,Retail,468
8284,November,2011,"Gift, Novelty & Souvenir Stores","Gift, novelty, and souvenir stores",Office Supplies & Gifts,1377.0,Retail,468
8285,November,2011,Used Merchandise Stores,Used merchandise stores,Miscellaneous,1182.0,Retail,468
8286,November,2011,Nonstore Retailers,Nonstore retailers,Miscellaneous,36423.0,Retail,468
8287,November,2011,Electronic Shopping & Mail-Order Houses,Electronic shopping and mail-order houses,Home Goods & Electronics,29238.0,Retail,1560
8288,November,2011,Fuel Dealers,Fuel dealers,Fuel & Gasoline,3491.0,Retail,312
8289,November,2011,Food Services & Drinking Places,Food services and drinking places,Restaurants & Bars,39703.0,Food,780
8290,November,2011,Drinking Places (Alcoholic Beverages),Drinking places,Restaurants & Bars,1631.0,Food,780
8291,November,2011,Restaurants & Other Eating Places,Restaurants and other eating places,Restaurants & Bars,34057.0,Food,780
8292,November,2011,Full-Service Restaurants,Full service restaurants,Restaurants & Bars,16779.0,Food,780
8293,November,2011,Limited-Service & Snack & Beverage Places,Limited service eating places,Restaurants & Bars,17278.0,Food,780
8294,December,2011,Motor Vehicle & Parts Dealers,Motor vehicle and parts dealers,Automotive,70984.0,Automotive,936
8295,December,2011,Motor Vehicle & Parts Dealers (Combined),Automobile and other motor vehicle dealers,Automotive,64334.0,Automotive,936
8296,December,2011,Automobile Dealers,Automobile dealers,Automotive,61131.0,Automotive,936
8297,December,2011,New Car Dealers,New car dealers,Automotive,55489.0,Automotive,936
8298,December,2011,Used Car Dealers,Used car dealers,Automotive,5642.0,Automotive,936
8299,December,2011,"Auto Parts, Accessories & Tire Stores","Automotive parts, acc., and tire stores",Automotive,6650.0,Automotive,936
8300,December,2011,Furniture & Electronics Stores (Combined),"Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,22246.0,Retail,1560
8301,December,2011,Furniture & Home Furnishings Stores,Furniture and home furnishings stores,Home Goods & Electronics,9029.0,Retail,1560
8302,December,2011,Furniture Stores,Furniture stores,Home Goods & Electronics,4300.0,Retail,1560
8303,December,2011,Home Furnishings Stores,Home furnishings stores,Home Goods & Electronics,4729.0,Retail,1560
8304,December,2011,Floor Covering Stores,Floor covering stores,Home Goods & Electronics,1255.0,Retail,1560
8305,December,2011,All Other Home Furnishings Stores,All other home furnishings stores,Home Goods & Electronics,3393.0,Retail,1560
8306,December,2011,Electronics & Appliance Stores,Electronics and appliance stores,Home Goods & Electronics,13217.0,Retail,1560
8307,December,2011,Household Appliance Stores,Household appliance stores,Home Goods & Electronics,1639.0,Retail,1560
8308,December,2011,Electronics Stores,Electronics stores,Home Goods & Electronics,11578.0,Retail,1560
8309,December,2011,Building Material & Garden Supply Stores,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,21203.0,Retail,624
8310,December,2011,Building Material & Supplies Dealers,Building mat. and supplies dealers,Home Goods & Building Supplies,18123.0,Retail,624
8311,December,2011,Paint & Wallpaper Stores,Paint and wallpaper stores,Home Goods & Building Supplies,569.0,Retail,624
8312,December,2011,Hardware Stores,Hardware stores,Home Goods & Building Supplies,1720.0,Retail,624
8313,December,2011,Food & Beverage Stores,Food and beverage stores,Food & Beverage,56065.0,Food,780
